h,k,l,mag(G),S,I,d,2theta
-7,0,4,7.915103035438158,(-2.060324633342838e-13+2.1316282072803006e-14j),4.2903759829000303e-26,0.10029209952375438,152.12415224322078
-7,0,5,8.445313082103427,-8.719159680035492e-14j,7.602374552595663e-27,0.08809441174383832,-4
-7,0,6,9.051266605148696,(6.546719334832485e-13+6.394884621840902e-14j),4.326847954233607e-25,0.07669395845934159,-4
-7,1,-7,9.768266321338416,(-43.90959401202663+4.034401782720053j),1944.3288440454196,0.06584834817216197,-4
-7,1,-6,9.104353668013665,2.0371047738977835e-13j,4.14979585983714e-26,0.07580216824469807,-4
-7,1,-5,8.502184519847894,(-43.9095940120259-4.0344017827200105j),1944.328844045355,0.0869198195872538,-4
-7,1,-4,7.975756052964273,1.4900114462337183e-14j,2.220134109907497e-28,0.09877252225824296,155.91581396137258
-7,1,-3,7.540947203955154,(-16.134086811519403+1.4568057603043627j),262.4310402649004,0.1104912960854921,135.23967869513615
-7,1,-2,7.214342794660484,7.290564007363361e-14j,5.3152323545462106e-27,0.1207219716489636,124.41189752715813
-7,1,-1,7.011080964764849,(-16.69338619389631-1.6990736557583936j),281.55599390626,0.12782326409890263,118.56700658597445
-7,1,0,6.942004590872446,-1.5456406187010435e-14j,2.3890049221785444e-28,0.1303797293808807,116.69250652944199
-7,1,1,7.011080964764849,(-16.693386193896398+1.6990736557584079j),281.55599390626315,0.12782326409890263,118.56700658597445
-7,1,2,7.214342794660484,7.961871787274382e-15j,6.339140235699576e-29,0.1207219716489636,124.41189752715813
-7,1,3,7.540947203955154,(-16.13408681151921-1.4568057603043556j),262.431040264894,0.1104912960854921,135.23967869513615
-7,1,4,7.975756052964273,7.790862608041831e-15j,6.069754017738437e-29,0.09877252225824296,155.91581396137258
-7,1,5,8.502184519847894,(-43.90959401202606+4.03440178272011j),1944.32884404537,0.0869198195872538,-4
-7,1,6,9.104353668013665,5.807486551776985e-14j,3.3726900049070536e-27,0.07580216824469807,-4
-7,2,-7,9.915165787266293,1.2830530225299714e-13j,1.6462250586232953e-26,0.06391163204945133,-4
-7,2,-6,9.261789318304295,(-8.752612596537367e-13+9.947598300641403e-14j),7.759777438457382e-25,0.07324703897802286,-4
-7,2,-5,8.670560954974183,4.103999829918304e-14j,1.684281460396947e-27,0.08357674960312865,-4
-7,2,-4,8.15500890746159,(2.8285490171251e-13+3.730349362740526e-14j),8.139844605960355e-26,0.09447806476875413,179.18555934980512
-7,2,-3,7.730289153532403,-2.6165554520406575e-14j,6.84636243360369e-28,0.10514494304909733,142.84558325999856
-7,2,-2,7.412032624270572,(-3.084652725765612e-13+2.1316282072803006e-14j),9.56052082671395e-26,0.1143681836674392,130.69939936112172
-7,2,-1,7.214342794660484,4.725822534278761e-14j,2.2333398625496928e-27,0.1207219716489636,124.41189752715813
-7,2,0,7.147231170465648,(2.313769017204793e-13+2.1316282072803006e-14j),5.398965453117562e-26,0.12299974469894405,122.42222600705865
-7,2,1,7.214342794660484,8.614601462669015e-15j,7.421135836061913e-29,0.1207219716489636,124.41189752715813
-7,2,2,7.412032624270572,(-2.4202378111472065e-13+2.1316282072803006e-14j),5.902989450647351e-26,0.1143681836674392,130.69939936112172
-7,2,3,7.730289153532403,1.9599436461303542e-14j,3.841379096006747e-28,0.10514494304909733,142.84558325999856
-7,2,4,8.15500890746159,(2.4165234311740744e-13+2.1316282072803006e-14j),5.885023881554052e-26,0.09447806476875413,179.18555934980512
-7,2,5,8.670560954974183,5.501580172979148e-14j,3.0267384399717274e-27,0.08357674960312865,-4
-7,2,6,9.261789318304295,(-6.039707077254702e-13+6.394884621840902e-14j),3.6887007072307103e-25,0.07324703897802286,-4
-7,3,-7,10.15527721743456,(-43.909594012025885-4.034401782720025j),1944.328844045354,0.06092510718732743,-4
-7,3,-6,9.518397141883971,4.7862465050129373e-14j,2.2908155606748556e-27,0.06935091988344717,-4
-7,3,-5,8.944147251017966,(-43.90959401202626+4.034401782720124j),1944.3288440453875,0.07854200565113295,-4
-7,3,-4,8.445313082103429,5.42832775478831e-14j,2.9466742213405098e-27,0.0880944117438383,-4
-7,3,-3,8.035951292236042,(-15.819077427000511-1.2629485038721207j),251.83824956486998,0.09729830550811992,160.37839377246195
-7,3,-2,7.730289153532403,-3.7877203674565497e-14j,1.434682558204518e-27,0.10514494304909733,142.84558325999856
-7,3,-1,7.540947203955154,(-16.134086811519357+1.4568057603043698j),262.43104026489874,0.1104912960854921,135.23967869513615
-7,3,0,7.4767677627464915,-1.1218063784796675e-14j,1.258449550797667e-28,0.11239631843179371,132.92766537173924
-7,3,1,7.540947203955154,(-16.134086811519218-1.4568057603043556j),262.43104026489425,0.1104912960854921,135.23967869513615
-7,3,2,7.730289153532403,3.357708095456408e-14j,1.12742036542935e-27,0.10514494304909733,142.84558325999856
-7,3,3,8.035951292236042,(-15.819077427000495+1.2629485038721278j),251.83824956486941,0.09729830550811992,160.37839377246195
-7,3,4,8.445313082103429,-2.181867829473334e-14j,4.760547225290678e-28,0.0880944117438383,-4
-7,3,5,8.944147251017966,(-43.90959401202597-4.034401782720124j),1944.3288440453625,0.07854200565113295,-4
-7,3,6,9.518397141883971,7.745910847061041e-14j,5.99991348506179e-27,0.06935091988344717,-4
-7,4,-7,10.482197061995285,-7.65105552020766e-14j,5.8538650573300116e-27,0.05718409183371961,-4
-7,4,-6,9.86644231900142,(4.657568070824796e-13+2.1316282072803006e-14j),2.173837872250735e-25,0.06454442048558451,-4
-7,4,-5,9.313676499183844,1.2128616642383543e-13j,1.4710334165790303e-26,0.07243318298937818,-4
-7,4,-4,8.835729338221292,(-7.864225629383523e-13+1.0658141036401503e-13j),6.298200445337091e-25,0.0804813144326424,-4
-7,4,-3,8.445313082103427,1.7554231344839145e-13j,3.081510381081331e-26,0.08809441174383832,-4
-7,4,-2,8.15500890746159,(1.819712133530507e-13+2.1316282072803006e-14j),3.35679063705888e-26,0.09447806476875413,179.18555934980512
-7,4,-1,7.975756052964273,-1.8538838295637344e-14j,3.4368852535178972e-28,0.09877252225824296,155.91581396137258
-7,4,0,7.915103035438158,(-2.060324633342838e-13+2.1316282072803006e-14j),4.2903759829000303e-26,0.10029209952375438,152.12415224322078
-7,4,1,7.975756052964273,7.790862608041834e-15j,6.069754017738441e-29,0.09877252225824296,155.91581396137258
-7,4,2,8.15500890746159,(2.0791271326753182e-13+2.1316282072803006e-14j),4.3682080219674196e-26,0.09447806476875413,179.18555934980512
-7,4,3,8.445313082103427,-6.600873852357865e-15j,4.3571535614741756e-29,0.08809441174383832,-4
-7,4,4,8.835729338221292,(-5.87819481337544e-13+6.394884621840902e-14j),3.4962119757260495e-25,0.0804813144326424,-4
-7,4,5,9.313676499183844,-2.40396020270913e-14j,5.779024656209322e-28,0.07243318298937818,-4
-7,4,6,9.86644231900142,(4.818941303068245e-13+6.394884621840902e-14j),2.3631140775683646e-25,0.06454442048558451,-4
-7,5,-7,10.888108754032883,(-43.909594012026325+4.034401782720124j),1944.3288440453932,0.05299988999222793,-4
-7,5,-6,10.296656788847876,2.521502533899755e-13j,6.357975028462886e-26,0.05926351335494577,-4
-7,5,-5,9.768266321338416,(-43.90959401202582-4.03440178272011j),1944.328844045349,0.06584834817216197,-4
-7,5,-4,9.313676499183844,2.5366826254683166e-14j,6.434758742352832e-28,0.07243318298937818,-4
-7,5,-3,8.944147251017966,(-43.909594012026275+4.034401782720124j),1944.328844045389,0.07854200565113295,-4
-7,5,-2,8.670560954974183,2.192833926729359e-13j,4.8085206302153e-26,0.08357674960312866,-4
-7,5,-1,8.502184519847894,(-43.90959401202585-4.03440178272011j),1944.3288440453514,0.08691981958725381,-4
-7,5,0,8.445313082103427,-8.719159680035492e-14j,7.602374552595663e-27,0.08809441174383832,-4
-7,5,1,8.502184519847894,(-43.90959401202621+4.03440178272011j),1944.3288440453832,0.08691981958725381,-4
-7,5,2,8.670560954974183,1.173016388877315e-13j,1.375967448574776e-26,0.08357674960312866,-4
-7,5,3,8.944147251017966,(-43.909594012025984-4.034401782720124j),1944.3288440453632,0.07854200565113295,-4
-7,5,4,9.313676499183844,-3.417546580210723e-14j,1.167962462791001e-27,0.07243318298937818,-4
-7,5,5,9.768266321338416,(-43.90959401202601+4.034401782720096j),1944.3288440453657,0.06584834817216197,-4
-7,5,6,10.296656788847876,-1.1048018987325491e-13j,1.2205872354430457e-26,0.05926351335494577,-4
-7,6,-7,11.36455130404981,6.773480315810618e-14j,4.5880035588673915e-27,0.04864915275405996,-4
-7,6,-6,10.799224746714913,(-6.846990333379383e-13+2.1316282072803006e-14j),4.692671501353144e-25,0.05387592123176888,-4
-7,6,-5,10.296656788847876,-3.367892260298766e-14j,1.1342698276980332e-27,0.05926351335494577,-4
-7,6,-4,9.86644231900142,(7.44138883204766e-13+1.0658141036401503e-13j),5.65102274532419e-25,0.06454442048558451,-4
-7,6,-3,9.518397141883971,-9.264738294224243e-14j,8.583537566046515e-27,0.06935091988344717,-4
-7,6,-2,9.261789318304295,(-6.556490709014013e-13+6.394884621840902e-14j),4.3396515910653645e-25,0.07324703897802287,-4
-7,6,-1,9.104353668013665,4.561635329723355e-14j,2.0808516881380303e-27,0.07580216824469808,-4
-7,6,0,9.051266605148696,(6.546719334832485e-13+6.394884621840902e-14j),4.326847954233607e-25,0.07669395845934159,-4
-7,6,1,9.104353668013665,4.285706107539439e-14j,1.8367276840200847e-27,0.07580216824469808,-4
-7,6,2,9.261789318304295,(-6.427225285256278e-13+6.394884621840902e-14j),4.171817036070422e-25,0.07324703897802287,-4
-7,6,3,9.518397141883971,1.1621092927076813e-13j,1.3504980081975475e-26,0.06935091988344717,-4
-7,6,4,9.86644231900142,(7.29928028489564e-13+6.394884621840902e-14j),5.368843817073274e-25,0.06454442048558451,-4
-7,6,5,10.296656788847876,-8.048320946016218e-14j,6.477547005008339e-27,0.05926351335494577,-4
-7,6,6,10.799224746714913,(-6.304520454831499e-13+6.394884621840902e-14j),4.0155923658655344e-25,0.05387592123176888,-4
-6,-7,-7,11.36455130404981,-4.233026576655886e-13j,1.791851399867505e-25,0.04864915275405996,-4
-6,-7,-6,10.799224746714913,(-8.752612596537367e-13+5.3290705182007514e-14j),7.689221719094415e-25,0.05387592123176888,-4
-6,-7,-5,10.296656788847876,-9.153471129701478e-14j,8.378603372227846e-27,0.05926351335494577,-4
-6,-7,-4,9.86644231900142,(4.0182186402765185e-13-2.1316282072803006e-14j),1.6191519429206405e-25,0.06454442048558451,-4
-6,-7,-3,9.518397141883971,8.02884777896817e-14j,6.4462396657842126e-27,0.06935091988344717,-4
-6,-7,-2,9.261789318304295,(-7.893400720292292e-13+9.947598300641403e-14j),6.32953220506201e-25,0.07324703897802287,-4
-6,-7,-1,9.104353668013665,-2.7794474315139966e-13j,7.725328024549753e-26,0.07580216824469808,-4
-6,-7,0,9.051266605148696,(3.969570316822603e-13-6.750155989720952e-14j),1.6213134559054757e-25,0.07669395845934159,-4
-6,-7,1,9.104353668013665,1.2620683578946283e-13j,1.5928165399988437e-26,0.07580216824469808,-4
-6,-7,2,9.261789318304295,(-6.730846096287561e-13+9.947598300641403e-14j),4.629383629141873e-25,0.07324703897802287,-4
-6,-7,3,9.518397141883971,-6.839299735034381e-14j,4.677602086564136e-27,0.06935091988344717,-4
-6,-7,4,9.86644231900142,(5.855649831617534e-13+1.7763568394002505e-14j),3.432018938673129e-25,0.06454442048558451,-4
-6,-7,5,10.296656788847876,1.2262356718965118e-13j,1.5036539230314898e-26,0.05926351335494577,-4
-6,-7,6,10.799224746714913,(-5.713402252829701e-13+1.7763568394002505e-14j),3.267451973884834e-25,0.05387592123176888,-4
-6,-6,-7,10.799224746714913,(-1.0302685428543677e-12+5.3290705182007514e-14j),1.0642931696540577e-24,0.05387592123176888,-4
-6,-6,-6,10.202621423817474,(-31.659575656723838-9.846066057077621e-13j),1002.3287307638207,0.0603609858244818,-4
-6,-6,-5,9.669093536366612,(4.231664374860588e-13+4.973799150320701e-14j),1.815437016134156e-25,0.06720604607261892,-4
-6,-6,-4,9.20960980833942,(325.45459933975354+7.892684495875839e-13j),105920.6962313995,0.07407939169368222,-4
-6,-6,-3,8.835729338221292,(-4.396461785990741e-13+1.1368683772161603e-13j),2.0621345942791006e-25,0.0804813144326424,-4
-6,-6,-2,8.558678061729806,(-31.659575656723838-6.127439444400997e-13j),1002.3287307638207,0.0857761377505794,-4
-6,-6,-1,8.388056062041635,(6.505499803171174e-14-7.460698725481052e-14j),9.798355316145477e-27,0.08930118450745253,-4
-6,-6,0,8.330405509046935,(325.45459933975354+4.333607853902452e-13j),105920.6962313995,0.0905414787367227,-4
-6,-6,1,8.388056062041635,(-3.273280423152572e-13+7.460698725481052e-14j),1.1270984983317825e-25,0.08930118450745253,-4
-6,-6,2,8.558678061729806,(-31.659575656723838-3.613841479704936e-13j),1002.3287307638207,0.0857761377505794,-4
-6,-6,3,8.835729338221292,(-7.117585133092793e-14-2.842170943040401e-14j),5.873795379628671e-27,0.0804813144326424,-4
-6,-6,4,9.20960980833942,(325.45459933975354+3.6702785468591736e-13j),105920.6962313995,0.07407939169368222,-4
-6,-6,5,9.669093536366612,(-1.1849167006516117e-14-4.263256414560601e-14j),1.957938284377521e-27,0.06720604607261892,-4
-6,-6,6,10.202621423817474,(-31.659575656723838-5.183780373035642e-13j),1002.3287307638207,0.0603609858244818,-4
-6,-5,-7,10.296656788847876,-2.4654199449764573e-13j,6.078295505087717e-26,0.05926351335494577,-4
-6,-5,-6,9.669093536366612,(2.681591542854279e-13+4.973799150320701e-14j),7.438319982584902e-26,0.06720604607261892,-4
-6,-5,-5,9.104353668013665,2.2466248414830785e-13j,5.0473231783688674e-26,0.07580216824469808,-4
-6,-5,-4,8.614801142169734,(-4.1830160514066726e-13+1.7408297026122455e-13j),2.052811133982291e-25,0.0846621619356368,-4
-6,-5,-3,8.21389060284904,-2.429927664514346e-14j,5.904548454772144e-28,0.0931283781292005,-4
-6,-5,-2,7.915103035438159,(9.351562938829053e-14+1.7763568394002505e-15j),8.748328383508991e-27,0.10029209952375437,152.1241522432208
-6,-5,-1,7.730289153532403,2.0415066808842669e-13j,4.167749528095096e-26,0.10514494304909733,142.84558325999856
-6,-5,0,7.667694688915752,(-1.8121804761350976e-13+6.217248937900877e-14j),3.6705399216435244e-26,0.10686863064006615,140.17701103506045
-6,-5,1,7.730289153532403,-2.7135858818240063e-14j,7.36354833803457e-28,0.10514494304909733,142.84558325999856
-6,-5,2,7.915103035438159,(1.4990829719471363e-13+3.197442310920451e-14j),2.3494861300985013e-26,0.10029209952375437,152.1241522432208
-6,-5,3,8.21389060284904,4.1754227249648103e-13j,1.7434154932152563e-25,0.0931283781292005,-4
-6,-5,4,8.614801142169734,(-4.903260645530393e-13+8.881784197001252e-14j),2.4830825863228136e-25,0.0846621619356368,-4
-6,-5,5,9.104353668013665,-1.319286344449731e-13j,1.740516458651534e-26,0.07580216824469808,-4
-6,-5,6,9.669093536366612,(3.0658294541893783e-13+8.881784197001252e-14j),1.0188171147396152e-25,0.06720604607261892,-4
